final_rank,content_id,client_id,final_refresh_score,best_model_name,best_model_probability,baseline_refresh_score,confidence,suggested_action,final_reason_codes,is_declining_label,impressions_90d,clicks_90d,sessions_90d,avg_position,ctr,content_age_days,days_since_last_update,word_count,trend_direction,competition_level,content_type,main_intent,age_tier,freshness_tier,word_count_tier,impression_tier,position_tier
15667,content_4f8c16bcf0cd,client_f369cb89fc,52.85293422646975,random_forest,0.6771126329777963,0.1776519989923469,low,refresh,general_refresh_review|model_decline_risk,1,87,0,9,9.9,0.0,147,8,2684.0,down,HIGH,keyword article,transactional,91-180,0-30,2000-3500,low,page_1
15668,content_855a83365734,client_19581e27de,52.85077050327423,random_forest,0.53084707504639,0.4960836083900226,low,monitor,page_one_decay_risk,0,270,1,11,5.5,0.37,362,104,0.0,stable,LOW,keyword article,commercial,181-365,91-180,unknown,low,page_1
15669,content_415764b88f9d,client_19581e27de,52.84956283338871,random_forest,0.607924386243765,0.3282072099195011,low,monitor,general_refresh_review,0,351,0,27,20.1,0.0,313,20,2698.0,up,HIGH,keyword article,transactional,181-365,0-30,2000-3500,moderate,page_3_5
15670,content_028461d53d7b,client_19581e27de,52.848312717723864,random_forest,0.4385965741778995,0.696886191213152,low,monitor,page_one_decay_risk|low_engagement_visible_page|engagement_review_candidate,0,2151,18,31,7.2,0.84,313,104,0.0,stable,MEDIUM,keyword article,transactional,181-365,91-180,unknown,moderate,page_1
15671,content_ab3dcd0f960b,client_4e07408562,52.84673473264946,random_forest,0.5655514860442452,0.4203878656760205,low,refresh,declining_with_demand|visible_model_opportunity,1,2931,12,17,25.2,0.41,230,13,3199.0,down,LOW,keyword article,informational,181-365,0-30,2000-3500,moderate,page_3_5
15672,content_ee060472591b,client_d029fa3a95,52.84491600114245,random_forest,0.6307956414427673,0.2782596135833334,low,refresh,declining_with_demand,1,108,0,2,6.5,0.0,144,20,2300.0,down,LOW,comparison article,informational,91-180,0-30,2000-3500,low,page_1
15673,content_6109e35fbc01,client_19581e27de,52.843871281216984,random_forest,0.336844168500347,0.9183178329931974,low,monitor,page_one_decay_risk|low_engagement_visible_page|engagement_review_candidate,0,56758,402,353,4.6,0.71,313,104,0.0,stable,LOW,keyword article,commercial,181-365,91-180,unknown,excellent,page_1
15674,content_72a0f9084c96,client_8722616204,52.84363413889876,random_forest,0.6501446801574722,0.2360864565357143,low,refresh,general_refresh_review|model_decline_risk,1,52,1,3,10.4,1.92,90,20,3048.0,down,LOW,keyword article,informational,31-90,0-30,2000-3500,low,striking
15675,content_bc36cf3d4fea,client_19581e27de,52.84059652951436,random_forest,0.4642034130190711,0.6408862749433106,low,monitor,page_one_decay_risk|low_ctr_visible_page|low_engagement_visible_page|ctr_review_candidate|engagement_review_candidate,0,2513,9,46,6.1,0.36,419,22,0.0,stable,MEDIUM,keyword article,transactional,365+,0-30,unknown,moderate,page_1
15676,content_b2df860b928d,client_8527a891e2,52.84011913910545,random_forest,0.5923522733503858,0.3618223173418367,low,monitor,general_refresh_review,1,25,0,7,7.8,0.0,127,104,3898.0,down,LOW,keyword article,informational,91-180,91-180,3500+,low,page_1
15677,content_bba3d53f442d,client_6208ef0f77,52.83966380805338,random_forest,0.4044797750101143,0.7709077952256236,low,monitor,low_engagement_visible_page|engagement_review_candidate,0,9175,78,203,12.0,0.85,229,104,6657.0,up,LOW,keyword article,informational,181-365,91-180,3500+,good,striking
15678,content_4a4af60f2976,client_19581e27de,52.8381138522612,random_forest,0.5054747287569511,0.5509391559523809,low,refresh,low_ctr_visible_page|visible_model_opportunity|ctr_review_candidate,0,702,1,3,18.5,0.14,257,104,0.0,stable,LOW,keyword article,commercial,181-365,91-180,unknown,moderate,striking
15679,content_684686479d6e,client_349c41201b,52.837080929760184,random_forest,0.5172684481480001,0.5252257433214286,low,refresh,general_refresh_review|visible_model_opportunity,0,2374,30,55,7.9,1.26,144,20,5391.0,stable,LOW,keyword article,informational,91-180,0-30,3500+,moderate,page_1
15680,content_926edc3987dc,client_19581e27de,52.835639556979515,random_forest,0.3389363168145901,0.9135060290249434,low,monitor,page_one_decay_risk|low_engagement_visible_page|engagement_review_candidate,0,31163,214,216,2.9,0.69,329,104,0.0,stable,LOW,keyword article,commercial,181-365,91-180,unknown,excellent,top_3
15681,content_fbe29bbd5001,client_4e07408562,52.8304428975694,random_forest,0.5871086596239374,0.3729394837551021,low,refresh,general_refresh_review|visible_model_opportunity,0,1949,4,9,31.9,0.21,300,14,2807.0,up,MEDIUM,keyword article,informational,181-365,0-30,2000-3500,moderate,page_3_5
15682,content_3171371a75e6,client_4e07408562,52.82674450745125,random_forest,0.5979800881966564,0.3491514785481859,low,refresh_and_review_ctr,declining_with_demand|low_ctr_visible_page|visible_model_opportunity|ctr_review_candidate,1,1181,0,1,16.7,0.0,421,7,2542.0,down,MEDIUM,keyword article,commercial,365+,0-30,2000-3500,moderate,striking
15683,content_2b0cee6eec3e,client_4e07408562,52.8201418721768,random_forest,0.6074547689891545,0.3283146013582766,low,refresh,declining_with_demand|page_one_decay_risk|visible_model_opportunity,1,746,6,8,7.2,0.8,230,7,2674.0,down,LOW,keyword article,informational,181-365,0-30,2000-3500,moderate,page_1
15684,content_007bfa9ab788,client_f74efabef1,52.8185163452447,random_forest,0.5796448370401993,0.388821238968254,low,refresh_and_review_ctr,declining_with_demand|low_ctr_visible_page|visible_model_opportunity|ctr_review_candidate,1,562,2,10,8.1,0.36,175,20,3217.0,down,LOW,keyword article,transactional,91-180,0-30,2000-3500,moderate,page_1
15685,content_ea2c693b640c,client_f369cb89fc,52.81638276112908,random_forest,0.6109582222048245,0.3205687589940476,low,refresh,declining_with_demand,1,221,3,4,5.2,1.36,131,20,3026.0,down,LOW,keyword article,informational,91-180,0-30,2000-3500,low,page_1
15686,content_d296f221f23b,client_19581e27de,52.814337371385925,random_forest,0.3322959915150338,0.9273029326530612,low,refresh_and_review_engagement,declining_with_demand|page_one_decay_risk|low_engagement_visible_page|engagement_review_candidate,1,131977,956,879,4.4,0.72,313,104,0.0,down,LOW,keyword article,transactional,181-365,91-180,unknown,excellent,page_1
15687,content_3864816aa8ee,client_e629fa6598,52.813379881820175,random_forest,0.4578125054154873,0.6539560765873016,low,refresh_and_review_ctr,declining_with_demand|low_ctr_visible_page|ctr_review_candidate,1,4294,5,20,16.1,0.12,490,22,0.0,down,LOW,keyword article,transactional,365+,0-30,unknown,good,striking
15688,content_175e61c39e1d,client_19581e27de,52.809613599365015,random_forest,0.4313342608008612,0.7114963194727891,low,refresh_and_review_ctr,declining_with_demand|page_one_decay_risk|low_ctr_visible_page|low_engagement_visible_page|ctr_review_candidate|engagement_review_candidate,1,2642,9,81,9.2,0.34,329,104,0.0,down,LOW,keyword article,transactional,181-365,91-180,unknown,moderate,page_1
15689,content_3d4ba0dbe63a,client_4e07408562,52.80948986166904,random_forest,0.5795393791500658,0.3887700845,low,refresh_and_review_ctr,declining_with_demand|low_ctr_visible_page|visible_model_opportunity|ctr_review_candidate,1,1535,3,3,10.8,0.2,487,7,2724.0,down,MEDIUM,keyword article,informational,365+,0-30,2000-3500,moderate,striking
15690,content_e3711a71fd6d,client_02d20bbd7e,52.808917138287256,random_forest,0.6245146460328579,0.2908168826870748,low,refresh,declining_with_demand,1,150,0,17,10.6,0.0,332,20,1544.0,down,LOW,keyword article,transactional,181-365,0-30,1000-2000,low,striking
15691,content_32ec692a6061,client_4e07408562,52.80872282012482,random_forest,0.4555826459641421,0.6586668114535148,low,refresh,declining_with_demand,1,7153,6,5,25.2,0.08,445,25,2741.0,down,LOW,keyword article,informational,365+,0-30,2000-3500,good,page_3_5
15692,content_46cf314d7658,client_f369cb89fc,52.80671038689751,random_forest,0.6131028837557628,0.3155977901164966,low,refresh,declining_with_demand,1,224,3,5,9.6,1.34,117,20,2767.0,down,LOW,keyword article,informational,91-180,0-30,2000-3500,low,page_1
15693,content_91a44d04fe19,client_3fdba35f04,52.806463229544335,random_forest,0.4467317194828167,0.6778697560408163,low,refresh_and_review_ctr,declining_with_demand|page_one_decay_risk|low_ctr_visible_page|low_engagement_visible_page|ctr_review_candidate|engagement_review_candidate,1,34721,88,239,2.6,0.25,333,14,2880.0,down,LOW,keyword article,commercial,181-365,0-30,2000-3500,excellent,top_3
15694,content_98104c021ff2,client_4e07408562,52.80434473154342,random_forest,0.5780206242861127,0.3919171788988095,low,refresh,general_refresh_review|visible_model_opportunity,0,1916,4,7,26.5,0.21,326,14,2646.0,stable,LOW,keyword article,commercial,181-365,0-30,2000-3500,moderate,page_3_5
15695,content_0983910c1da1,client_3fdba35f04,52.80136754376629,random_forest,0.4432072407859057,0.6853859298752835,low,monitor,low_ctr_visible_page|ctr_review_candidate,0,4558,7,19,16.8,0.15,460,41,0.0,stable,HIGH,keyword article,transactional,365+,31-90,unknown,good,striking
15696,content_a4f798c5c724,client_d029fa3a95,52.8012243544297,random_forest,0.6189468790862637,0.3027016060918367,low,monitor,general_refresh_review,0,249,2,5,17.6,0.8,172,20,4414.0,up,LOW,comparison article,informational,91-180,0-30,3500+,low,striking
15697,content_22ba8c872ab2,client_d029fa3a95,52.8011260416382,random_forest,0.5722313164196432,0.4044234949931973,low,monitor,page_one_decay_risk,0,24,0,1,9.1,0.0,232,183,4277.0,stable,LOW,keyword article,informational,181-365,181+,3500+,low,page_1
15698,content_7eee5a3c2c5a,client_6208ef0f77,52.80080490704025,random_forest,0.4241202208227447,0.7269311528287982,low,refresh_and_review_engagement,declining_with_demand|low_engagement_visible_page|engagement_review_candidate,1,6329,70,195,16.2,1.11,236,104,6616.0,down,LOW,keyword article,commercial,181-365,91-180,3500+,good,striking
15699,content_6e8a6add9d27,client_19581e27de,52.800491032828866,random_forest,0.5210146715892074,0.5159299692743764,low,monitor,page_one_decay_risk,0,351,0,19,6.5,0.0,329,104,0.0,stable,HIGH,keyword article,commercial,181-365,91-180,unknown,moderate,page_1
15700,content_63484de88c09,client_f369cb89fc,52.79581541272059,random_forest,0.6182249355938834,0.3041054062947846,low,monitor,general_refresh_review,0,178,3,6,6.3,1.69,131,20,2966.0,stable,LOW,keyword article,informational,91-180,0-30,2000-3500,low,page_1
15701,content_836b4163cf30,client_f74efabef1,52.79525399469238,random_forest,0.6868412395152067,0.1546732823027211,low,refresh,general_refresh_review|model_decline_risk,1,95,0,2,28.2,0.0,140,8,3224.0,down,LOW,keyword article,informational,91-180,0-30,2000-3500,low,page_3_5
15702,content_c24a420782a0,client_6208ef0f77,52.79119834225311,random_forest,0.6568431256967681,0.2198691750844671,low,refresh,general_refresh_review|model_decline_risk,0,76,0,1,35.6,0.0,111,20,3393.0,stable,LOW,keyword article,informational,91-180,0-30,2000-3500,low,page_3_5
15703,content_8f376758eb86,client_f369cb89fc,52.79108436155361,random_forest,0.636035466241178,0.2651751138353175,low,monitor,general_refresh_review,1,81,1,3,2.4,1.23,126,20,3046.0,down,LOW,keyword article,informational,91-180,0-30,2000-3500,low,top_3
15704,content_4f2854b20942,client_e629fa6598,52.79107812310401,random_forest,0.5149180326567461,0.5289128227607711,low,refresh_and_review_ctr,declining_with_demand|low_ctr_visible_page|visible_model_opportunity|ctr_review_candidate,1,1242,0,2,18.8,0.0,460,22,0.0,down,LOW,keyword article,commercial,365+,0-30,unknown,moderate,striking
15705,content_26e26df2979a,client_19581e27de,52.79026794957713,random_forest,0.375460065249771,0.8325627459183674,low,monitor,page_one_decay_risk|low_ctr_visible_page|low_engagement_visible_page|ctr_review_candidate|engagement_review_candidate,0,44537,140,211,5.7,0.31,421,22,0.0,stable,LOW,keyword article,informational,365+,0-30,unknown,excellent,page_1
15706,content_825b0794d188,client_02d20bbd7e,52.78660033668233,random_forest,0.5777532396327367,0.3919474320938208,low,monitor,page_one_decay_risk,0,49,0,2,7.6,0.0,332,104,1827.0,stable,LOW,keyword article,commercial,181-365,91-180,1000-2000,low,page_1
15707,content_79a446a80cd2,client_349c41201b,52.78583104157066,random_forest,0.4286165855991448,0.7166743419081634,low,monitor,low_ctr_visible_page|low_engagement_visible_page|ctr_review_candidate|engagement_review_candidate,0,57758,70,99,8.4,0.12,104,20,3247.0,stable,LOW,keyword article,informational,91-180,0-30,2000-3500,excellent,page_1
15708,content_e0713eb98b9d,client_19581e27de,52.78537455648114,random_forest,0.4324544021804642,0.7083031474489795,low,refresh_and_review_ctr,declining_with_demand|low_ctr_visible_page|low_engagement_visible_page|ctr_review_candidate|engagement_review_candidate,1,7898,15,48,14.9,0.19,480,22,0.0,down,LOW,keyword article,informational,365+,0-30,unknown,good,striking
15709,content_899b770864ac,client_349c41201b,52.784995028435866,random_forest,0.6255468644153687,0.2878250254515306,low,refresh,general_refresh_review|visible_model_opportunity,0,1990,2,17,49.9,0.1,140,8,3510.0,stable,LOW,keyword article,commercial,91-180,0-30,3500+,moderate,page_3_5
15710,content_16788821b64a,client_e629fa6598,52.78417689121905,random_forest,0.562133150698703,0.4258853929705216,low,refresh,declining_with_demand|page_one_decay_risk,1,320,1,5,9.6,0.31,502,22,0.0,down,LOW,keyword article,informational,365+,0-30,unknown,moderate,page_1
15711,content_46f591e72f35,client_3fdba35f04,52.78294974990185,random_forest,0.5218179000356721,0.5136352393197279,low,refresh,page_one_decay_risk|low_ctr_visible_page|low_engagement_visible_page|visible_model_opportunity|ctr_review_candidate|engagement_review_candidate,0,3687,16,30,8.6,0.43,310,14,2725.0,stable,HIGH,keyword article,transactional,181-365,0-30,2000-3500,good,page_1
15712,content_1229dddd7b86,client_3fdba35f04,52.78079587332122,random_forest,0.6566236343808761,0.2200235290833333,low,refresh,declining_with_demand|model_decline_risk,1,130,0,6,11.4,0.0,310,19,2837.0,down,LOW,keyword article,transactional,181-365,0-30,2000-3500,low,striking
15713,content_fb038de51851,client_a88a7902cb,52.78067648871375,random_forest,0.5300333908839745,0.4956749738605442,low,refresh,low_engagement_visible_page|visible_model_opportunity|engagement_review_candidate,0,1607,15,38,6.9,0.93,112,20,3215.0,stable,LOW,keyword article,informational,91-180,0-30,2000-3500,moderate,page_1
15714,content_ff832774fd69,client_9400f1b21c,52.780193568116786,random_forest,0.5646190665977042,0.4203483028061224,low,refresh,declining_with_demand|visible_model_opportunity,1,823,5,5,16.3,0.61,557,20,0.0,down,LOW,keyword article,informational,365+,0-30,unknown,moderate,striking
15715,content_3aec04992cd8,client_f369cb89fc,52.77910622079469,random_forest,0.6736859164146637,0.1828171878673469,low,refresh,general_refresh_review|model_decline_risk,1,88,0,5,6.2,0.0,147,8,2715.0,down,HIGH,keyword article,transactional,91-180,0-30,2000-3500,low,page_1
15716,content_10a9dfaf39d2,client_4ec9599fc2,52.77907184864099,random_forest,0.6305971133390016,0.2766436563265306,low,refresh,declining_with_demand,1,119,0,1,12.3,0.0,334,20,1282.0,down,unknown,feedly article,unknown,181-365,0-30,1000-2000,low,striking
15717,content_c154f41b0608,client_3fdba35f04,52.77876170230583,random_forest,0.4372854564383333,0.6975776290178572,low,refresh_and_review_engagement,declining_with_demand|low_engagement_visible_page|engagement_review_candidate,1,12992,111,153,23.1,0.85,223,26,3234.0,down,HIGH,keyword article,commercial,181-365,0-30,2000-3500,good,page_3_5
15718,content_3d008db75274,client_f369cb89fc,52.77830677682878,random_forest,0.628314059780847,0.2815912942596372,low,refresh,declining_with_demand,1,117,3,6,6.5,2.56,138,20,2567.0,down,LOW,keyword article,informational,91-180,0-30,2000-3500,low,page_1
15719,content_1a7572f99567,client_19581e27de,52.77658212802778,random_forest,0.3846566678026048,0.8121110532596372,low,monitor,page_one_decay_risk|low_ctr_visible_page|low_engagement_visible_page|ctr_review_candidate|engagement_review_candidate,0,24681,44,163,6.3,0.18,482,22,0.0,stable,LOW,keyword article,informational,365+,0-30,unknown,good,page_1
15720,content_6fedd340cb01,client_4e07408562,52.77357093698457,random_forest,0.4882558260089608,0.586426202242347,low,monitor,general_refresh_review,0,946,12,18,13.7,1.27,348,104,1545.0,up,LOW,keyword article,informational,181-365,91-180,1000-2000,moderate,striking
15721,content_bdedfb3df168,client_bdd2d3af3a,52.77349197050272,random_forest,0.6079978539285179,0.3256808418979591,low,monitor,general_refresh_review,0,243,2,4,6.3,0.82,96,20,2905.0,stable,LOW,keyword article,informational,91-180,0-30,2000-3500,low,page_1
15722,content_9db6327e0e96,client_19581e27de,52.77217590889809,random_forest,0.5058517854564519,0.5480669228741497,low,refresh_and_review_ctr,declining_with_demand|low_ctr_visible_page|visible_model_opportunity|ctr_review_candidate,1,1289,1,3,13.7,0.08,419,22,0.0,down,LOW,keyword article,informational,365+,0-30,unknown,moderate,striking
15723,content_60d4330d7745,client_9400f1b21c,52.770192449047734,random_forest,0.6321544674837838,0.2729762396887755,low,monitor,page_one_decay_risk,1,94,1,4,6.4,1.06,307,20,1201.0,down,unknown,feedly article,unknown,181-365,0-30,1000-2000,low,page_1
